Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
96,avg-run,1000,true,zipfian,READ,25611,9017290,10564481,10560483,105736,5,0,0,0,0,1404,815,4397677,3084896,29304813,60471095,7897706,61679,133899394063,192443859,10926872,1879762,1,0,0,0,0,17104,5846.585594013096,0,100000,167.18551,117,20207,282,387,100000
97,extend,1000,true,uniform,EXTEND,6068605,489850209,331381933,328905165,2912118,969852,2856863,0,0,0,1404,815,4397677,3088496,29334585,60547419,7897706,61679,134095825633,192644723,10943842,1879762,0,0,0,0,1,7737,1292.4906294429366,0,9993,743.5955168618033,458,29567,1147,1590,9993,7
97,run,1000,true,zipfian,READ,6358980,495415135,336890141,334411481,2912120,969863,2856865,0,0,0,1404,815,4397677,3095333,29376839,60816872,7897706,61679,134099803827,192704044,10944526,1879762,1,0,0,0,0,19541,5117.445371270662,0,99919,191.6018074640459,124,18607,278,416,99919,81
97,reference,1000,true,zipfian,READ,24530,29324572,10087310,9820670,1119,1,0,0,0,0,1404,815,4397677,3095340,29384504,60817349,7897706,61679,134099803827,192704044,10944526,1879762,1,0,0,0,0,3301,30293.850348379277,0,100000,29.43159,17,11287,58,110,100000
97,clean-run,1000,true,zipfian,READ,13005,4503895,5508046,5506092,55249,1,0,0,0,0,1404,816,4400494,3095375,29396866,60843637,7898606,66591,134210264090,192826777,10945462,1889180,1,0,0,0,0,18525,5398.110661268556,0,99919,181.28465056695924,119,17407,276,392,99919,81
97,avg-run,1000,true,zipfian,READ,25768,9003904,10611406,10607411,106249,5,0,0,0,0,1404,816,4400494,3095375,29413230,60856440,7898606,66591,134315197316,192929948,10945464,1889180,1,0,0,0,0,17147,5831.923951711669,0,100000,167.67597,121,17551,258,381,100000
98,extend,1000,true,uniform,EXTEND,6448924,496330173,337592404,335088758,2966952,979851,2911217,0,0,0,1404,816,4400494,3098975,29443109,60934474,7898606,66591,134512534057,193131780,10962518,1889180,0,0,0,0,1,7708,1297.3533990659055,0,9988,740.5762915498599,469,29055,1136,1506,9988,12
98,run,1000,true,zipfian,READ,6722777,501845618,343148282,340643615,2966952,979851,2911217,0,0,0,1404,816,4400494,3102285,29464241,61208547,7898606,66591,134513339213,193145234,10962519,1889180,1,0,0,0,0,21416,4669.406051550242,0,99926,210.18615775674,124,19839,337,470,99926,74
98,reference,1000,true,zipfian,READ,24902,29626735,10191447,9921914,1119,1,0,0,0,0,1404,816,4400494,3102287,29464241,61209516,7898606,66591,134513339213,193145234,10962519,1889180,1,0,0,0,0,4022,24863.25211337643,0,100000,36.02889,18,14095,74,139,100000
98,clean-run,1000,true,zipfian,READ,13155,4517290,5554354,5552400,55722,1,0,0,0,0,1404,817,4401919,3102409,29475987,61235879,7898618,66711,134624154549,193257128,10963454,1901009,1,0,0,0,0,20454,4889.019262735896,0,99921,200.35571101169924,126,22271,342,449,99921,79
98,avg-run,1000,true,zipfian,READ,25922,9017295,10657714,10653719,106722,5,0,0,0,0,1404,817,4401919,3102639,29525131,61248918,7898618,66711,134772610997,193418961,10983275,1901009,1,0,0,0,0,18548,5391.4168643519515,0,100000,181.45415,125,16943,312,423,100000
99,extend,1000,true,uniform,EXTEND,6859041,502794731,343855986,341327312,3022248,989850,2966058,0,0,0,1404,817,4401919,3106515,29562585,61329276,7898618,66711,134934272657,193622419,10989761,1901009,0,0,0,0,1,7881,1268.874508311128,0,9988,753.4967961553865,471,30271,1146,1648,9988,12
99,run,1000,true,zipfian,READ,7137421,508318956,349456667,346926972,3022248,989850,2966058,0,0,0,1404,817,4401919,3109826,29583570,61607262,7898618,66711,134935071561,193635769,10989762,1901009,1,0,0,0,0,22349,4474.47313078885,0,99925,219.3397247935952,124,27871,370,505,99925,75
99,reference,1000,true,zipfian,READ,25274,29928898,10295584,10023158,1119,1,0,0,0,0,1404,817,4401919,3109829,29583570,61608409,7898618,66711,134935071561,193635769,10989762,1901009,1,0,0,0,0,3413,29299.73630237328,0,100000,30.45026,17,12351,62,119,100000
99,clean-run,1000,true,zipfian,READ,13332,4554405,5601692,5599735,56190,1,0,0,0,0,1404,818,4403537,3109955,29594118,61635538,7898631,66715,135047720995,193761503,10990698,1912320,1,0,0,0,0,18651,5361.642807356174,0,99947,182.76275425975768,118,17327,285,406,99947,53
99,avg-run,1000,true,zipfian,READ,28619,9089582,11705139,11701141,117190,5,0,0,0,0,1404,818,4403537,3110388,29651075,61651214,7898631,66715,135199189817,193943862,11010723,1912320,1,0,0,0,0,19488,5131.362889983579,0,100000,190.85468,126,16735,334,446,100000
100,extend,1000,true,uniform,EXTEND,7277518,509269369,350170771,347617069,3078163,999847,3021443,0,0,0,1404,818,4403537,3114408,29688382,61731394,7898631,66715,135361951325,194149080,11017193,1912320,0,0,0,0,1,8148,1227.2950417280315,0,9986,783.3305627879031,485,26639,1179,1636,9986,14
100,run,1000,true,zipfian,READ,7579327,514794919,355823532,353268809,3078163,999847,3021443,0,0,0,1404,818,4403537,3117773,29709362,62033486,7898631,66715,135362900222,194164981,11017194,1912320,1,0,0,0,0,22618,4421.257405606154,0,99923,221.83182050178638,128,25327,368,500,99923,77
100,reference,1000,true,zipfian,READ,25646,30231061,10399721,10124402,1119,1,0,0,0,0,1404,818,4403537,3117773,29709362,62033984,7898631,66715,135362900222,194164981,11017194,1912320,1,0,0,0,0,3431,29146.02156805596,0,100000,30.62859,17,11439,59,110,100000
100,clean-run,1000,true,zipfian,READ,13536,4564585,5654285,5652328,56720,1,0,0,0,0,1404,819,4404788,3117908,29737039,62061185,7898639,66719,135476631225,194291978,11018130,1924158,1,0,0,0,0,19712,5073.051948051948,0,99927,193.23209943258578,121,18591,325,448,99927,73
100,avg-run,1000,true,zipfian,READ,28823,9099762,11757732,11753734,117720,5,0,0,0,0,1404,819,4404788,3118940,29777015,62076718,7898639,66719,135629519659,194474767,11038325,1924158,1,0,0,0,0,18988,5266.484095218032,0,100000,185.88679,126,17295,322,455,100000
